longitude,latitude,trace_type
-10033757.598159615,4671647.86861898,racing_line
-10033757.82470161,4671647.970375428,racing_line
-10033758.051987588,4671648.070999369,racing_line
-10033758.340071559,4671648.019352604,racing_line
-10033758.578034997,4671648.088822058,racing_line
-10033758.816239096,4671648.158502377,racing_line
-10033759.05355386,4671648.232463906,racing_line
-10033759.289448107,4671648.31322228,racing_line
-10033759.524085468,4671648.401065379,racing_line
-10033759.758279352,4671648.49390478,racing_line
-10033759.993268777,4671648.587780076,racing_line
-10033760.259915333,4671648.579056406,racing_line
-10033760.490274247,4671648.6946396995,racing_line
-10033760.700505616,4671648.881401846,racing_line
-10033760.897228707,4671649.123085961,racing_line
-10033761.209562743,4671648.936205797,racing_line
-10033761.458348854,4671648.983531261,racing_line
-10033761.705611892,4671649.034079842,racing_line
-10033761.948868781,4671649.093331086,racing_line
-10033762.188889839,4671649.164470566,racing_line
-10033762.426236277,4671649.2463947665,racing_line
-10033762.661749097,4671649.334233403,racing_line
-10033762.897346366,4671649.421157668,racing_line
-10033763.105584966,4671649.655548817,racing_line
-10033763.351565382,4671649.701192289,racing_line
-10033763.598048866,4671649.745362032,racing_line
-10033763.845234804,4671649.788160922,racing_line
-10033764.093320882,4671649.829521687,racing_line
-10033764.367887387,4671649.683415459,racing_line
-10033764.620045155,4671649.690485014,racing_line
-10033764.872876469,4671649.69743902,racing_line
-10033765.126141774,4671649.708140587,racing_line
-10033765.379740626,4671649.725317873,racing_line
-10033765.633671392,4671649.750279592,racing_line
-10033765.888009591,4671649.782846677,racing_line
-10033766.142894208,4671649.82150616,racing_line
-10033766.398373071,4671649.863712299,racing_line
-10033766.654638961,4671649.90624594,racing_line
-10033766.912152331,4671649.94552144,racing_line
-10033767.165124543,4671650.132406727,racing_line
-10033767.42655131,4671650.141322105,racing_line
-10033767.687901903,4671650.148586127,racing_line
-10033767.948969299,4671650.154219861,racing_line
-10033768.20804253,4671649.986561942,racing_line
-10033768.465717817,4671649.958515726,racing_line
-10033768.722365793,4671649.924833709,racing_line
-10033768.978275172,4671649.890844128,racing_line
-10033769.233898439,4671649.861407252,racing_line
-10033769.489690552,4671649.839798706,racing_line
-10033769.745996978,4671649.827022702,racing_line
-10033770.002998428,4671649.821757164,racing_line
-10033770.260407282,4671649.82093059,racing_line
-10033770.518907312,4671649.820567324,racing_line
-10033770.778455926,4671649.816872596,racing_line
-10033771.038938131,4671649.806919453,racing_line
-10033771.300216218,4671649.789003513,racing_line
-10033771.562167356,4671649.7626760565,racing_line
-10033771.82457025,4671649.72860192,racing_line
-10033772.087531298,4671649.688253369,racing_line
-10033772.35119628,4671649.643644698,racing_line
-10033772.615705593,4671649.597033202,racing_line
-10033772.87486847,4671649.51347444,racing_line
-10033773.151665904,4671649.530680007,racing_line
-10033773.41578401,4671649.4749242235,racing_line
-10033773.681913603,4671649.427317621,racing_line
-10033773.982804585,4671649.538455663,racing_line
-10033774.248900061,4671649.481859148,racing_line
-10033774.513806093,4671649.423802195,racing_line
-10033774.777327534,4671649.364463104,racing_line
-10033775.039348736,4671649.3038898,racing_line
-10033775.299838942,4671649.24197522,racing_line
-10033775.50714944,4671648.997363544,racing_line
-10033775.754813889,4671648.9042854225,racing_line
-10033776.002145804,4671648.812839391,racing_line
-10033776.250714907,4671648.72678927,racing_line
-10033776.501514368,4671648.648048964,racing_line
-10033776.75484432,4671648.576554145,racing_line
-10033777.010402791,4671648.510618532,racing_line
-10033777.267470216,4671648.447507246,racing_line
-10033777.525097406,4671648.384035953,racing_line
-10033777.78224679,4671648.317065706,racing_line
-10033778.037892355,4671648.243875252,racing_line
-10033778.347794587,4671648.311367113,racing_line
-10033778.598597504,4671648.218131932,racing_line
-10033778.848882176,4671648.123127104,racing_line
-10033779.029349145,4671647.859629416,racing_line
-10033779.267629536,4671647.740734583,racing_line
-10033779.502827255,4671647.616036647,racing_line
-10033779.736297535,4671647.489012671,racing_line
-10033779.969122013,4671647.364221281,racing_line
-10033780.204259327,4671647.245493758,racing_line
-10033780.443211487,4671647.136146223,racing_line
-10033780.686043456,4671647.037693466,racing_line
-10033780.932146221,4671646.948742275,racing_line
-10033781.17984072,4671646.865355888,racing_line
-10033781.426717976,4671646.782008056,racing_line
-10033781.731599126,4671646.813494409,racing_line
-10033781.959297277,4671646.692020651,racing_line
-10033782.185623283,4671646.5698689725,racing_line
-10033782.410719791,4671646.44710538,racing_line
-10033782.634669546,4671646.323648136,racing_line
-10033782.857494436,4671646.199298153,racing_line
-10033782.994994791,4671645.928998648,racing_line
-10033783.20242328,4671645.782870073,racing_line
-10033783.411427105,4671645.640366044,racing_line
-10033783.623251699,4671645.5029795235,racing_line
-10033783.838120146,4671645.370751242,racing_line
-10033784.055060375,4671645.2424248485,racing_line
-10033784.272682836,4671645.115257557,racing_line
-10033784.48878191,4671644.985802745,racing_line
-10033784.630811837,4671644.744962635,racing_line
-10033785.01415205,4671644.864112949,racing_line
-10033785.22108458,4671644.7213588925,racing_line
-10033785.426772818,4671644.578119203,racing_line
-10033785.402318742,4671644.112160956,racing_line
-10033785.654017087,4671644.038042808,racing_line
-10033785.836738974,4671643.869267318,racing_line
-10033786.026439462,4671643.712979124,racing_line
-10033786.225343138,4671643.57257776,racing_line
-10033786.43255038,4671643.446774846,racing_line
-10033786.64438197,4671643.329957165,racing_line
-10033786.85563103,4671643.214171266,racing_line
-10033787.150381021,4671643.206985265,racing_line
-10033787.329014,4671643.04810979,racing_line
-10033787.506436612,4671642.888672213,racing_line
-10033787.682894137,4671642.728632659,racing_line
-10033787.85848993,4671642.567838466,racing_line
-10033788.033199428,4671642.406057912,racing_line
-10033788.086347537,4671642.1075339625,racing_line
-10033788.238289427,4671641.92267318,racing_line
-10033788.39212213,4671641.740064174,racing_line
-10033788.549848683,4671641.561680958,racing_line
-10033788.712745102,4671641.38871493,racing_line
-10033788.881297762,4671641.221524211,racing_line
-10033789.055192862,4671641.059618016,racing_line
-10033789.233349854,4671640.901700082,racing_line
-10033789.413923837,4671640.745725673,racing_line
-10033789.702113828,4671640.692010786,racing_line
-10033789.86049295,4671640.511572712,racing_line
-10033790.017617967,4671640.330548501,racing_line
-10033790.173480567,4671640.149256865,racing_line
-10033790.327970475,4671639.967914898,racing_line
-10033790.48086654,4671639.786598169,racing_line
-10033790.490884239,4671639.48969421,racing_line
-10033790.599002238,4671639.277642532,racing_line
-10033790.704130199,4671639.065869636,racing_line
-10033790.81321678,4671638.858398271,racing_line
-10033790.931275228,4671638.659094239,racing_line
-10033791.06092959,4671638.469889286,racing_line
-10033791.201969594,4671638.290346071,racing_line
-10033791.35162079,4671638.117928922,racing_line
-10033791.505541595,4671637.948769121,racing_line
-10033791.659059398,4671637.778728246,racing_line
-10033791.808249483,4671637.604370961,racing_line
-10033791.950588865,4671637.423543807,racing_line
-10033792.085130928,4671637.235484483,racing_line
-10033792.21233165,4671637.040595833,racing_line
-10033792.46363024,4671636.921727998,racing_line
-10033792.581876257,4671636.714973096,racing_line
-10033792.699309576,4671636.506200496,racing_line
-10033792.81581195,4671636.295583757,racing_line
-10033792.93227674,4671636.084367193,racing_line
-10033792.876611698,4671635.780058177,racing_line
-10033792.938452248,4671635.542530276,racing_line
-10033793.273934001,4671635.445060734,racing_line
-10033793.384119764,4671635.23091891,racing_line
-10033793.492821366,4671635.017538415,racing_line
-10033793.599929314,4671634.805250276,racing_line
-10033793.705266379,4671634.59417754,racing_line
-10033793.659214625,4671634.321492591,racing_line
-10033793.714243682,4671634.0956838075,racing_line
-10033793.76702922,4671633.871045389,racing_line
-10033793.825116575,4671633.64982751,racing_line
-10033793.893972673,4671633.433411216,racing_line
-10033793.975912904,4671633.222118712,racing_line
-10033794.070193335,4671633.015302474,racing_line
-10033794.173883485,4671632.811615887,racing_line
-10033794.282916464,4671632.6093396535,racing_line
-10033794.392941177,4671632.406869547,racing_line
-10033794.500107247,4671632.202302901,racing_line
-10033794.601025984,4671631.994443482,racing_line
-10033794.830971291,4671631.825668309,racing_line
-10033794.901803058,4671631.60497522,racing_line
-10033794.971404314,4671631.383496087,racing_line
-10033795.039719649,4671631.161394721,racing_line
-10033794.944477566,4671630.897173492,racing_line
-10033794.979565784,4671630.668761786,racing_line
-10033795.00808253,4671630.439433145,racing_line
-10033795.034820309,4671630.210407698,racing_line
-10033795.065689731,4671629.983011965,racing_line
-10033795.10668302,4671629.758550453,racing_line
-10033795.162001953,4671629.539362478,racing_line
-10033795.233553018,4671629.3233390115,racing_line
-10033795.31849208,4671629.111118314,racing_line
-10033795.41055942,4671628.901103383,racing_line
-10033795.63354905,4671628.7142112935,racing_line
-10033795.672267929,4671628.494330989,racing_line
-10033795.709919773,4671628.275221411,racing_line
-10033795.746791352,4671628.056801595,racing_line
-10033795.782972097,4671627.838924557,racing_line
-10033795.818356864,4671627.621398443,racing_line
-10033795.852684822,4671627.404015134,racing_line
-10033795.703299701,4671627.168950055,racing_line
-10033795.698753817,4671626.949810724,racing_line
-10033795.701869456,4671626.7313935775,racing_line
-10033795.714820754,4671626.513555493,racing_line
-10033795.737488221,4671626.296095393,racing_line
-10033795.767725322,4671626.078782706,racing_line
-10033795.801804183,4671625.8613714725,racing_line
-10033795.812377952,4671625.642487383,racing_line
-10033795.628815524,4671625.414736336,racing_line
-10033795.774781927,4671625.201313252,racing_line
-10033796.086613698,4671624.995459657,racing_line
-10033796.092497109,4671624.776369299,racing_line
-10033795.888101287,4671624.554293415,racing_line
-10033795.82325523,4671624.336428589,racing_line
-10033795.808611128,4671624.120303781,racing_line
-10033795.809136199,4671623.905694286,racing_line
-10033795.828401543,4671623.692730698,racing_line
-10033795.863608405,4671623.481226123,racing_line
-10033795.906469809,4671623.270703985,racing_line
-10033796.07225895,4671623.058112032,racing_line
-10033796.060662031,4671622.848188153,racing_line
-10033796.04827754,4671622.638763758,racing_line
-10033796.0352877,4671622.429589106,racing_line
-10033796.021692619,4671622.220450329,racing_line
-10033796.00733307,4671622.011185893,racing_line
-10033795.991934562,4671621.801691559,racing_line
-10033795.795082696,4671621.607599318,racing_line
-10033795.743962003,4671621.402124966,racing_line
-10033795.698200636,4671621.195858201,racing_line
-10033795.66032566,4671620.988639088,racing_line
-10033795.631784646,4671620.780260903,racing_line
-10033795.612865869,4671620.56998893,racing_line
-10033795.602843024,4671620.35778931,racing_line
-10033795.599991476,4671620.144171924,racing_line
-10033795.60144932,4671619.929392577,racing_line
-10033795.72752978,4671619.6942972,racing_line
-10033795.690447178,4671619.483241202,racing_line
-10033795.652530003,4671619.272480936,racing_line
-10033795.614055645,4671619.062173927,racing_line
-10033795.575164385,4671618.852482755,racing_line
-10033795.535824444,4671618.643557777,racing_line
-10033795.495829852,4671618.435520341,racing_line
-10033795.290582877,4671618.266252063,racing_line
-10033795.206445746,4671618.071515074,racing_line
-10033795.130015997,4671617.875700196,racing_line
-10033795.065953748,4671617.677227528,racing_line
-10033795.015406577,4671617.475461418,racing_line
-10033794.976162648,4671617.2706927415,racing_line
-10033794.943705246,4671617.063832755,racing_line
-10033794.912677167,4671616.856032879,racing_line
-10033794.878210742,4671616.648358673,racing_line
-10033794.836754832,4671616.4415799705,racing_line
-10033794.93392175,4671616.1921997825,racing_line
-10033794.87078926,4671615.988080996,racing_line
-10033794.805964414,4671615.78335087,racing_line
-10033794.739412732,4671615.578052767,racing_line
-10033794.509824885,4671615.4269728465,racing_line
-10033794.256404521,4671615.286242376,racing_line
-10033794.527274508,4671614.960966917,racing_line
-10033794.452610964,4671614.756322958,racing_line
-10033794.376785811,4671614.552037997,racing_line
-10033794.13348522,4671614.411492382,racing_line
-10033794.220430708,4671614.143813437,racing_line
-10033794.142300226,4671613.939405985,racing_line
-10033794.064220106,4671613.735806411,racing_line
-10033793.986534849,4671613.533103853,racing_line
-10033793.909372974,4671613.331355646,racing_line
-10033793.832606379,4671613.130590109,racing_line
-10033793.75587625,4671612.930813799,racing_line
-10033793.678675495,4671612.732019581,racing_line
-10033793.432589509,4671612.618560992,racing_line
-10033793.322404532,4671612.438431286,racing_line
-10033793.225634541,4671612.251275588,racing_line
